sample,unityFrame,time,phase,x,y,scanX,scanY,originMismatch,maxAdjacentJump,maxAdjacentIndex,maxRayDelta,changedRays,bigChangedRays,indoorActive,surfaceActive,nextScanIn
94,1913,41.6913,parallel,-39.07143,44.70286,-39.1084,44.68269,0.04211523,15.88551,111,0,0,0,1,1,0.01729584
95,1914,41.71645,parallel,-39.05294,44.71294,-39.05294,44.71294,0,15.83188,111,1.292121,94,1,1,1,0.06666565
96,1915,41.74693,parallel,-39.03445,44.72303,-39.05294,44.71294,0.02105853,15.83188,111,0,0,0,1,1,0.0361824
97,1916,41.76958,parallel,-39.01597,44.73311,-39.05294,44.71294,0.04211523,15.83188,111,0,0,0,1,1,0.01353073
98,1917,41.79074,parallel,-38.99748,44.74319,-38.99748,44.74319,0,15.77825,111,1.295151,98,1,1,1,0.06666565
99,1918,41.81344,parallel,-38.97899,44.75328,-38.99748,44.74319,0.0210567,15.77825,111,0,0,0,1,1,0.04396057
100,1919,41.83514,parallel,-38.96051,44.76336,-38.99748,44.74319,0.04211523,15.77825,111,0,0,0,1,1,0.02225876
101,1920,41.85461,parallel,-38.94202,44.77345,-38.94202,44.77345,0,15.69736,110,15.69736,97,2,1,1,0.06666565
102,1921,41.87386,parallel,-38.92353,44.78353,-38.94202,44.77345,0.02105853,15.69736,110,0,0,0,1,1,0.04741287
103,1922,41.894,parallel,-38.90504,44.79361,-38.94202,44.77345,0.04211858,15.69736,110,0,0,0,1,1,0.02727509
104,1923,41.91335,parallel,-38.88655,44.8037,-38.88655,44.8037,0,15.64287,110,15.64513,96,3,1,1,0.06666565
105,1924,41.93642,parallel,-38.86807,44.81378,-38.88655,44.8037,0.0210567,15.64287,110,0,0,0,1,1,0.04359055
106,1925,41.95743,parallel,-38.84958,44.82387,-38.88655,44.8037,0.04211858,15.64287,110,0,0,0,1,1,0.02258682
107,1926,42.018,parallel,-38.83109,44.83395,-38.83109,44.83395,0,15.58839,110,1.33314,97,2,1,1,0.06666565
108,1927,42.09124,parallel,-38.81261,44.84404,-38.81261,44.84404,0,15.57022,110,1.252924,91,1,1,1,0.06666565
109,1928,42.13321,parallel,-38.79412,44.85412,-38.81261,44.84404,0.02106005,15.57022,110,0,0,0,1,1,0.02470398
110,1929,42.16119,parallel,-38.77563,44.8642,-38.77563,44.8642,0,15.5339,110,1.307219,95,1,1,1,0.06666565
111,1930,42.18425,parallel,-38.75714,44.87429,-38.77563,44.8642,0.0210567,15.5339,110,0,0,0,1,1,0.0436058
112,1931,42.20837,parallel,-38.73866,44.88437,-38.77563,44.8642,0.04211675,15.5339,110,0,0,0,1,1,0.0194931
113,1932,42.23717,parallel,-38.72017,44.89445,-38.72017,44.89445,0,15.47941,110,1.417534,98,3,1,1,0.06666565
114,1933,42.26392,parallel,-38.70168,44.90454,-38.72017,44.89445,0.02106005,15.47941,110,0,0,0,1,1,0.03990936
115,1934,42.28613,parallel,-38.68319,44.91462,-38.72017,44.89445,0.04211858,15.47941,110,0,0,0,1,1,0.01770782
116,1935,42.30685,parallel,-38.66471,44.92471,-38.66471,44.92471,0,15.38982,109,15.38982,101,4,1,1,0.06666565
117,1936,42.3379,parallel,-38.64627,44.93468,-38.66471,44.92471,0.02096214,15.38982,109,0,0,0,1,1,0.0356102
118,1937,42.36392,parallel,-38.63537,44.92937,-38.66471,44.92471,0.02970686,15.38982,109,0,0,0,1,1,0.009590149
119,1938,42.38695,parallel,-38.62442,44.92415,-38.62442,44.92415,0,15.37301,109,1.494422,166,3,1,1,0.06666565
120,1939,42.41302,parallel,-38.61364,44.91858,-38.62442,44.92415,0.01213741,15.37301,109,0,0,0,1,1,0.04059601
121,1940,42.43236,parallel,-38.5906,44.93791,-38.62442,44.92415,0.03651293,15.37301,109,0,0,0,1,1,0.02125931
122,1941,42.50111,parallel,-38.59192,44.90778,-38.59192,44.90778,0,15.37602,109,15.30505,104,4,1,1,0.06666565
123,1942,42.5368,parallel,-38.58099,44.90251,-38.59192,44.90778,0.01213075,15.37602,109,0,0,0,1,1,0.03097534
124,1943,42.55609,parallel,-38.54668,44.94473,-38.54668,44.94473,0,15.31803,109,1.45484,176,5,1,1,0.06666565
125,1944,42.57785,parallel,-38.51418,44.98325,-38.51418,44.98325,0,15.26388,109,1.397135,176,5,1,1,0.06666565
126,1945,42.59712,parallel,-38.50547,44.97349,-38.51418,44.98325,0.01308454,15.26388,109,0,0,0,1,1,0.04740143
127,1946,42.61539,parallel,-38.49854,44.96012,-38.51418,44.98325,0.02792564,15.26388,109,0,0,0,1,1,0.02913284
128,1947,42.6362,parallel,-38.48946,44.9511,-38.51418,44.98325,0.04055769,15.26388,109,0,0,0,1,1,0.008319855
129,1948,42.65784,parallel,-38.48398,44.9349,-38.48398,44.9349,0,15.26056,108,15.26056,178,2,1,1,0.06666565
130,1949,42.68439,parallel,-38.505,44.86502,-38.505,44.86502,0,15.30073,107,15.30073,175,6,1,1,0.06666565
131,1950,42.71375,parallel,-38.49419,44.8597,-38.505,44.86502,0.01204449,15.30073,107,0,0,0,1,1,0.03730774
132,1951,42.73707,parallel,-38.41195,44.99881,-38.41195,44.99881,0,15.16105,108,15.30073,179,15,1,1,0.06666565
133,1952,42.75614,parallel,-38.41516,44.965,-38.41195,44.99881,0.03396117,15.16105,108,0,0,0,1,1,0.04759598
134,1953,42.77779,parallel,-38.28251,45.20913,-38.28251,45.20913,0,1.798532,13,17.41962,180,166,1,1,0.06666565
135,1954,42.80271,parallel,-38.28547,45.17448,-38.28251,45.20913,0.03477892,1.798532,13,0,0,0,1,1,0.04174805
136,1955,42.82766,parallel,-38.22312,45.27859,-38.22312,45.27859,0,1.853911,13,2.21639,180,10,1,1,0.06666565
137,1956,42.89576,parallel,-38.18062,45.33661,-38.18062,45.33661,0,2.40867,89,2.567028,179,6,1,1,0.06666565
138,1957,42.92693,parallel,-38.18866,45.29189,-38.18062,45.33661,0.04543761,2.40867,89,0,0,0,1,1,0.03549957
139,1958,42.95033,parallel,-38.18729,45.2663,-38.18729,45.2663,0,1.861439,84,2.559749,178,6,1,1,0.06666565
140,1959,42.97629,parallel,-38.17985,45.25309,-38.18729,45.2663,0.0151644,1.861439,84,0,0,0,1,1,0.04071045
141,1960,42.99815,parallel,-38.1744,45.23644,-38.18729,45.2663,0.0325207,1.861439,84,0,0,0,1,1,0.01885223
142,1961,43.02079,parallel,-38.13276,45.29473,-38.13276,45.29473,0,2.013163,86,2.133548,138,2,1,1,0.06666565
143,1962,43.04598,parallel,-38.04768,45.26284,-38.04768,45.26284,0,1.931391,85,1.934548,101,2,1,1,0.06666565
144,1963,43.0737,parallel,-38.08465,45.20915,-38.08465,45.20915,0,1.724868,82,2.131248,179,3,1,1,0.06666565
145,1964,43.10075,parallel,-38.08895,45.21714,-38.08465,45.20915,0.009076328,1.724868,82,0,0,0,1,1,0.03961182
146,1965,43.12738,parallel,-38.04757,45.22723,-38.08465,45.20915,0.04125449,1.724868,82,0,0,0,1,1,0.01298523
147,1966,43.1589,parallel,-38.05053,45.25029,-38.05053,45.25029,0,1.996619,85,2.147141,179,3,1,1,0.06666565
148,1967,43.19656,parallel,-38.05273,45.25603,-38.05053,45.25029,0.006147769,1.996619,85,0,0,0,1,1,0.02900696
149,1968,43.22485,parallel,-38.05437,45.2576,-38.05053,45.25029,0.008253754,1.996619,85,0,0,0,1,1,0.0007209778
150,1969,43.26978,parallel,-38.03613,45.26756,-38.03613,45.26756,0,2.088054,86,2.101938,160,1,1,1,0.06666565
151,1970,43.29657,parallel,-38.01765,45.27765,-38.03613,45.26756,0.02105853,2.088054,86,0,0,0,1,1,0.03988266
152,1971,43.36452,parallel,-37.99916,45.28773,-37.99916,45.28773,0,2.174762,87,2.221758,136,1,1,1,0.06666565
153,1972,43.40023,parallel,-37.98067,45.29782,-37.99916,45.28773,0.02106188,2.174762,87,0,0,0,1,1,0.03095245
154,1973,43.42605,parallel,-37.96218,45.3079,-37.99916,45.28773,0.04211858,2.174762,87,0,0,0,1,1,0.005130768
155,1974,43.4508,parallel,-37.9437,45.31799,-37.9437,45.31799,0,2.240998,88,2.326169,137,1,1,1,0.06666565
156,1975,43.48215,parallel,-37.92521,45.32807,-37.9437,45.31799,0.02106005,2.240998,88,0,0,0,1,1,0.03531265
157,1976,43.51089,parallel,-37.90672,45.33815,-37.9437,45.31799,0.04211858,2.240998,88,0,0,0,1,1,0.006572723
158,1977,43.54349,parallel,-37.88824,45.34824,-37.88824,45.34824,0,2.34256,89,2.414179,134,1,1,1,0.06666565
159,1978,43.57005,parallel,-37.86975,45.35832,-37.88824,45.34824,0.02106188,2.34256,89,0,0,0,1,1,0.04010391
160,1979,43.5956,parallel,-37.85126,45.3684,-37.88824,45.34824,0.04211858,2.34256,89,0,0,0,1,1,0.01455688
161,1980,43.62083,parallel,-37.83277,45.37849,-37.83277,45.37849,0,2.480623,90,2.542137,137,1,1,1,0.06666565
162,1981,43.64796,parallel,-37.81429,45.38857,-37.83277,45.37849,0.0210567,2.480623,90,0,0,0,1,1,0.03953934
163,1982,43.69786,parallel,-37.7958,45.39865,-37.7958,45.39865,0,2.695962,91,2.713296,136,1,1,1,0.06666565
164,1983,43.72785,parallel,-37.77731,45.40874,-37.7958,45.39865,0.02106188,2.695962,91,0,0,0,1,1,0.03667831
165,1984,43.74994,parallel,-37.75882,45.41882,-37.7958,45.39865,0.04211858,2.695962,91,0,0,0,1,1,0.01459122
166,1985,43.7731,parallel,-37.74034,45.42891,-37.74034,45.42891,0,2.918492,92,2.968657,135,1,1,1,0.06666565
167,1986,43.84085,parallel,-37.72185,45.43899,-37.72185,45.43899,0,2.883723,92,0.1829753,130,0,1,1,0.06666565
168,1987,43.87139,parallel,-37.70336,45.44908,-37.72185,45.43899,0.02105853,2.883723,92,0,0,0,1,1,0.036129
169,1988,43.89571,parallel,-37.68488,45.45916,-37.72185,45.43899,0.04211523,2.883723,92,0,0,0,1,1,0.0118103
170,1989,43.91926,parallel,-37.66639,45.46925,-37.66639,45.46925,0,15.25438,178,15.08071,132,2,1,1,0.06666565
171,1990,43.95491,parallel,-37.6479,45.47933,-37.66639,45.46925,0.0210567,15.25438,178,0,0,0,1,1,0.0310173
172,1991,43.98935,parallel,-37.62941,45.48941,-37.62941,45.48941,0,3.099239,93,14.81987,131,1,1,1,0.06666565
173,1992,44.05725,parallel,-37.61092,45.4995,-37.61092,45.4995,0,3.156912,94,3.132178,130,1,1,1,0.06666565
174,1993,44.11331,parallel,-37.59244,45.50958,-37.61092,45.4995,0.02105853,3.156912,94,0,0,0,1,1,0.01061249
175,1994,44.17095,parallel,-37.57395,45.51966,-37.57395,45.51966,0,3.160418,94,0.08219194,130,0,1,1,0.06666565
176,1995,44.22168,parallel,-37.55546,45.52975,-37.57395,45.51966,0.02105853,3.160418,94,0,0,0,1,1,0.01593781
177,1996,44.26347,parallel,-37.53698,45.53983,-37.53698,45.53983,0,15.37786,177,15.20912,131,1,1,1,0.06666565
178,1997,44.30326,parallel,-37.51849,45.54992,-37.53698,45.53983,0.02106188,15.37786,177,0,0,0,1,1,0.02687836
179,1998,44.35492,parallel,-37.5,45.56,-37.5,45.56,0,2.988169,95,14.92716,131,2,1,1,0.06666565
