frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
4123,18.1051,18561900,3329800,3742720,508,508,71300
4124,16.9796,21473800,2867700,3733504,508,508,775000
4125,17.586,21239700,2623900,3758080,508,508,44000
4126,21.4758,16448000,2416900,3823616,508,508,51600
4127,18.2554,15221100,2192400,3630080,508,508,51400
4128,20.0698,16111799,2523500,3720192,508,508,734100
4129,19.1772,19863900,2184200,3724288,508,508,46600
4130,19.2671,16820500,2445500,3740672,508,508,49100
4131,17.2621,18332300,2177900,3731456,508,508,51100
4132,20.498,17791000,2764400,3751936,508,508,852600
4133,20.1306,17458900,2455400,3712000,508,508,52800
4134,16.9054,15687100,2470600,3632128,508,508,42500
4135,17.4921,18994100,2612800,3704832,508,508,53100
4136,17.9179,18525500,2325100,3775488,508,508,761000
4137,20.4679,14995600,2367300,3709952,508,508,49200
4138,18.3614,15547300,2408700,3805184,508,508,60500
4139,17.8339,16303000,2458800,3759104,508,508,76400
4140,17.0189,18985300,2632300,3705856,508,508,774700
4141,19.6972,16821000,2430000,3611648,508,508,53000
4142,17.4847,16070100,2347000,3729408,508,508,49400
4143,18.1174,15261400,2446800,3760128,508,508,53400
4144,19.2478,18050700,2426100,3735552,508,508,851100
4145,18.814,15873200,2494300,3777536,508,508,52500
4146,17.2574,16722500,2618900,3750912,508,508,61100
4147,17.1954,17705600,2376900,3675136,508,508,46600
4148,19.1258,16839800,2340900,3758080,508,508,749300
4149,20.4932,15606200,2370300,3752960,508,508,59700
4150,19.28549,15655100,2559300,3720192,508,508,50100
4151,19.4711,17492500,2704700,3769344,508,508,45900
4152,19.1795,19082200,2432400,3703808,508,508,778200
4153,20.6399,17380000,2443500,3725312,508,508,55600
4154,17.1931,17861900,2585600,3657728,508,508,103600
4155,21.3353,17607900,2357100,3753984,508,508,47500
4156,16.8442,19197700,2430200,3796992,508,508,751900
4157,20.431,15515300,2732000,3714048,508,508,61500
4158,20.6319,19310100,2240000,3736576,508,508,58100
4159,18.7413,15171800,2702400,3715072,508,508,55100
4160,19.0567,18681000,2629300,3714048,508,508,762600
4161,19.4419,19096600,2604500,3762176,508,508,46200
4162,20.3999,17065000,2609300,3731456,508,508,52800
4163,17.7744,17402000,2649200,3722240,508,508,55500
4164,18.8569,17775000,2782000,3735552,508,508,753100
4165,18.041,18552400,2447000,3726336,508,508,53700
4166,18.4338,16176700,2406800,3810304,508,508,48300
4167,17.2369,16999700,2439400,3692544,508,508,53500
4168,17.4677,16585500,2442900,3732480,508,508,788300
4169,20.9222,16863600,2272600,3736576,508,508,45500
4170,18.7645,15492800,2216100,3739648,508,508,42700
4171,20.9429,15889000,2438900,3740672,508,508,45200
4172,20.388,19115900,2326200,3761152,508,508,748300
4173,23.27279,17080600,2482900,3744768,508,508,81500
4174,20.5889,19138200,2686000,3771392,508,508,60600
4175,18.3235,18305700,2507900,3734528,508,508,47700
4176,20.0895,21300900,2456400,3731456,508,508,800700
4177,22.66991,18923800,2236600,3739648,508,508,49000
4178,19.7639,16208200,2655200,3777536,508,508,49200
4179,20.8677,18498600,2987000,3712000,508,508,71200
4180,18.5638,20773300,2409900,3756032,508,508,789400
4181,19.4415,18162800,2742100,3775488,508,508,81200
4182,19.3657,18872700,2731300,3729408,508,508,82500
4183,20.12289,16693200,2527800,3680256,508,508,46600
4184,23.4866,17873300,2530100,3771392,508,508,747400
4185,24.758,17205800,2514400,3738624,508,508,73800
4186,23.4491,17888300,3059800,3732480,508,508,127200
4187,21.5499,21739300,2777700,3772416,508,508,771100
4188,20.6553,22948500,3220400,3730432,508,508,44200
4189,20.516,21678000,2916400,3770368,508,508,101700
4190,20.5302,19681700,2457900,3715072,508,508,43200
4191,17.6813,19115700,2775500,3716096,508,508,813100
4192,20.2474,18758400,2518300,3727360,508,508,48300
4193,22.9079,18548700,2573700,3731456,508,508,58200
4194,18.9068,16315500,2673800,3721216,508,508,44500
4195,18.4398,18257900,3354600,3725312,508,508,734600
4196,19.948,18163200,2974300,3689472,508,508,53400
4197,18.75859,17380800,3021600,3709952,508,508,50300
4198,19.97351,17020900,2907400,3713024,508,508,47500
4199,18.8458,18447300,2968200,3770368,508,508,799600
4200,19.2935,17318500,2656100,3763200,508,508,54300
4201,18.7965,18366100,2800400,3759104,508,508,59400
4202,18.0488,17037800,2466800,3729408,508,508,52000
4203,19.9497,17719700,2603000,3721216,508,508,861000
4204,21.3718,16871200,2419600,3727360,508,508,62600
4205,19.822,16503799,2818500,3733504,508,508,50300
4206,19.1268,18070700,2527400,3644416,508,508,44100
4207,18.8126,19332100,2443700,3727360,508,508,764300
4208,19.5205,17757100,2353800,3735552,508,508,51400
4209,18.07001,17721600,2913000,3725312,508,508,56700
4210,19.0692,17156200,2550500,3782656,508,508,59800
4211,18.8926,18074800,2612600,3725312,508,508,808500
4212,19.6577,16590300,2735900,3736576,508,508,48600
4213,19.3644,17539400,3259100,3730432,508,508,72100
4214,16.8655,17249300,2710500,3726336,508,508,54100
4215,19.8068,18070900,2597900,3736576,508,508,736200
4216,23.4696,17541400,2287200,3779584,508,508,53300
4217,19.7328,15153400,2545600,3640320,508,508,58900
4218,17.5585,17733600,2558700,3741696,508,508,59800
4219,20.1868,21949000,2475900,3620864,508,508,789300
4220,17.8212,17957100,2434400,3661824,508,508,44200
4221,17.3044,15838300,2553300,3789824,508,508,50100
4222,16.7415,18486500,2359400,3738624,508,508,61300
4223,16.3465,16379300,2353900,3750912,508,508,833100
4224,20.1621,15804100,2385800,3736576,508,508,55400
4225,17.163,15301000,2291800,3734528,508,508,58700
4226,18.875,14752500,2444300,3718144,508,508,44400
4227,16.7735,18742200,2353200,3751936,508,508,759900
4228,19.4713,15650800,2717000,3742720,508,508,49400
4229,19.8582,17086500,2323100,3700736,508,508,58600
4230,18.54,15148500,2573200,3763200,508,508,48000
4231,17.8438,17817900,2440300,3735552,508,508,764600
4232,17.3527,18162000,2365700,3745792,508,508,41500
4233,18.4647,17024500,2247000,3719168,508,508,47900
4234,17.1592,16325199,2387400,3758080,508,508,50500
4235,18.98861,15888900,2582700,3810304,508,508,810900
4236,19.7585,16714200,2427400,3679232,508,508,59000
4237,18.69411,15555200,2387800,3717120,508,508,52400
4238,16.5218,17414000,2431000,3759104,508,508,58000
4239,18.3143,18355500,2664600,3777536,508,508,804800
4240,18.5024,17147700,2537100,3738624,508,508,57400
4241,18.4885,15010100,2616400,3705856,508,508,59500
4242,19.7766,16817600,2376300,3706880,508,508,47700
4243,20.30519,16947400,2356500,3738624,508,508,794800
4244,21.54311,16983800,3020800,3719168,508,508,48800
4245,20.80309,17994800,3311900,3759104,508,508,51200
4246,43.96571,18544000,2707100,3756032,508,508,751300
4247,24.5764,19987200,2590000,3732480,508,508,51100
4248,22.4515,18884400,2900600,3770368,508,508,48100
4249,21.045,42158900,3817600,3713024,508,508,760700
4250,19.9963,22909000,3392000,3738624,508,508,63600
4251,20.0431,20675100,3657100,3720192,508,508,61100
4252,20.1256,19553300,3224600,3785728,508,508,47500
4253,17.9505,18575200,3306900,3765248,508,508,785100
4254,18.6441,18416700,2749100,3731456,508,508,49600
4255,20.2082,18556000,2783700,3660800,508,508,47100
4256,20.0717,16247900,2695400,3724288,508,508,52600
4257,19.9626,16908400,3028400,3728384,508,508,757200
4258,23.5902,18179700,3173800,3727360,508,508,44000
4259,21.7654,18595600,3102000,3762176,508,508,65000
4260,18.314,18361600,2981000,3752960,508,508,65200
4261,20.13179,21958400,2666500,3758080,508,508,881900
4262,19.0516,20322400,2679900,3719168,508,508,46800
4263,23.0402,16847000,2845900,3727360,508,508,47600
4264,20.4632,18605900,2698200,3725312,508,508,47900
4265,21.8835,17660600,2688600,3732480,508,508,819100
4266,20.2791,21646800,2868700,3737600,508,508,42700
4267,19.6353,19029800,2641200,3760128,508,508,51400
4268,18.25789,20462000,2584500,3738624,508,508,49200
4269,20.85551,18733700,2713700,3772416,508,508,873500
4270,20.1923,18124600,2474800,3764224,508,508,46500
4271,20.9022,16860700,2928400,3743744,508,508,45500
4272,19.4656,18532300,2813100,3734528,508,508,43900
4273,18.5595,18201900,2579800,3673088,508,508,786200
4274,19.9078,19300000,2483900,3787776,508,508,103100
4275,18.4914,17985400,2391500,3740672,508,508,60100
4276,19.6678,17134600,2507200,3710976,508,508,62700
4277,19.06139,18485700,2457500,3738624,508,508,823900
4278,19.1256,17012500,2938300,3718144,508,508,59800
4279,19.0884,18102600,2539900,3750912,508,508,42400
4280,22.8764,17663000,2728400,3756032,508,508,53700
4281,20.0485,17456900,2488500,3741696,508,508,913300
4282,18.8169,17368500,3172100,3737600,508,508,47700
4283,21.5538,21327100,2898000,3657728,508,508,59700
4284,19.2765,18510900,2601900,3730432,508,508,53800
4285,18.3538,17361700,2484000,3739648,508,508,799800
4286,18.122,20088600,2999000,3735552,508,508,60500
4287,18.2491,17657700,2361100,3796992,508,508,54300
4288,20.1335,16815500,2280900,3734528,508,508,52200
4289,17.703,16349699,2284500,3618816,508,508,866300
4290,18.9642,16539000,2721200,3723264,508,508,54000
4291,18.3236,18405900,2481900,3744768,508,508,48800
4292,19.5592,16110199,2361500,3705856,508,508,56700
4293,20.7739,17563700,2758500,3630080,508,508,794400
4294,18.4181,16584700,2855000,3741696,508,508,70100
4295,17.8899,17523600,2765300,3844096,508,508,55900
4296,17.6987,19095300,2350400,3718144,508,508,42600
4297,20.2086,16970100,2431000,3774464,508,508,780500
4298,18.5766,16057800,2389000,3709952,508,508,89100
4299,19.5087,15987700,2676600,3749888,508,508,52600
4300,18.6531,18563700,2639900,3748864,508,508,48600
4301,18.6316,17157100,2654300,3722240,508,508,771900
4302,18.2815,17953000,2403600,3762176,508,508,94900
4303,18.1231,17023900,2271000,3738624,508,508,65500
4304,18.307,17253400,2298200,3745792,508,508,58900
4305,18.7435,16781400,2732400,3726336,508,508,904000
4306,20.5005,16209800,2546700,3738624,508,508,82700
4307,19.2474,16668800,2548000,3762176,508,508,43600
4308,19.9888,17033600,2625500,3715072,508,508,73400
4309,22.0272,19017300,2447100,3646464,508,508,760600
4310,23.3439,17681100,3043900,3723264,508,508,116900
4311,19.2035,18095300,3163300,3732480,508,508,74900
4312,24.7313,20092400,2555200,3836928,508,508,774800
4313,23.8218,21872200,3066900,3745792,508,508,73900
4314,21.7525,16985900,2975000,3712000,508,508,59000
4315,17.119,23173000,2890700,3700736,508,508,48500
4316,16.7907,22072500,2689400,3717120,508,508,750300
4317,19.2223,20238300,2466800,3701760,508,508,45800
4318,16.5434,15269700,2408400,3768320,508,508,49700
4319,19.1647,15328800,2392000,3764224,508,508,49300
4320,20.01,17749300,2207800,3732480,508,508,865900
4321,18.164,14955300,2559000,3726336,508,508,56200
