frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
1660,17.0088,17387100,1878900,3381248,456,456,52900
1661,18.5197,16837800,2538900,3418112,456,456,777500
1662,19.4761,17359700,2120600,3386368,456,456,41500
1663,16.7917,15591000,2092099,3359744,456,456,38400
1664,19.3457,16604600,2043499,3382272,456,456,51100
1665,19.6041,17852000,2009700,3396608,456,456,933100
1666,20.9442,15219400,2049500,3380224,456,456,58700
1667,18.1891,17952600,2900600,3387392,456,456,39700
1668,18.2216,17324400,2294300,3343360,456,456,55500
1669,17.3488,19449400,2246800,3388416,456,456,742400
1670,17.8041,16400900,2310700,3376128,456,456,44100
1671,18.76229,16792600,2363000,3375104,456,456,42200
1672,24.09931,15561200,2445900,3383296,456,456,46000
1673,25.05779,16343100,2526900,3470336,456,456,792200
1674,25.5786,17180700,3018200,3343360,456,456,40200
1675,22.2041,21944700,2656200,3374080,456,456,49000
1676,23.2571,22783900,2500800,3385344,456,456,867800
1677,26.7483,23670700,2274900,3374080,456,456,41300
1678,23.4163,20618700,2774200,3374080,456,456,39100
1679,20.25661,21452200,2706800,3378176,456,456,823300
1680,19.5931,24727900,2256800,3383296,456,456,41500
1681,20.1041,21640000,2295900,3385344,456,456,39100
1682,17.8507,18618600,2055300,3353600,456,456,96200
1683,16.9453,17949300,2154200,3371008,456,456,764700
1684,17.2265,18175300,2053400,3384320,456,456,58400
1685,17.6756,16376200,2249800,3392512,456,456,43500
1686,18.2739,15361700,1910500,3381248,456,456,37000
1687,19.218,15825900,1989100,3367936,456,456,807600
1688,19.3865,16192200,2288100,3388416,456,456,45900
1689,18.6802,16774200,2098600,3380224,456,456,48100
1690,16.8794,17809400,2312700,3380224,456,456,45600
1691,19.0493,17968200,2215600,3385344,456,456,715000
1692,17.5498,17196900,1944200,3340288,456,456,35900
1693,19.1153,15010100,2314700,3388416,456,456,58100
1694,17.3513,17465800,1962900,3384320,456,456,60300
1695,18.8274,16123800,2135800,3377152,456,456,729600
1696,19.2211,17751400,2117800,3388416,456,456,39100
1697,16.3137,15862700,2288400,3372032,456,456,65700
1698,17.7937,17204000,2086500,3388416,456,456,41100
1699,17.6029,17613400,2056400,3362816,456,456,730800
1700,19.2322,14768000,1942100,3381248,456,456,52900
1701,18.1491,14768000,1942100,3381248,456,456,52900
1702,24.6627,16108200,2195000,3404800,0,0,36200
1703,18.6048,17775600,2206900,0,456,456,955800
1704,19.4932,16504600,1967300,3378176,456,456,54500
1705,18.3704,20101600,2147500,3392512,456,456,40900
1706,18.5248,17171900,2237900,764928,456,456,46400
1707,18.6286,18045600,2071600,3438592,456,456,714100
1708,19.8825,16743400,2371600,3411968,456,456,39800
