frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
25375,20.7574,15927800,2158200,3503104,458,458,43400
25376,17.6959,19825400,1989700,3497984,458,458,99300
25377,19.766,17414400,2636800,3502080,458,458,76000
25378,18.4096,19121600,2052200,3474432,458,458,732900
25379,19.9792,16178000,2356900,3511296,458,458,44700
25380,19.91579,18099100,2098900,3504128,458,458,53000
25381,22.925,16894800,2563400,3601408,458,458,48800
25382,21.07161,18243000,2322100,3513344,458,458,639300
25383,18.5637,18301200,2776100,3503104,458,458,45000
25384,17.0362,21353900,2292100,3480576,458,458,40400
25385,18.0528,19126200,2631300,3495936,458,458,42400
25386,18.5939,16760700,1878700,3478528,458,458,678800
25387,19.9414,15590900,2543500,3509248,458,458,86800
25388,18.7126,16267499,2204800,3482624,458,458,79500
25389,19.7579,16949000,2144200,3502080,458,458,44600
25390,18.1003,18065600,2335600,3488768,458,458,628100
25391,21.5184,16697199,2618400,3492864,458,458,43400
25392,19.1755,17773500,2176900,3524608,458,458,49700
25393,17.8244,16312000,2221200,3468288,458,458,78700
25394,20.1122,20109100,2187300,3514368,458,458,631700
25395,19.2964,17451800,2358900,3500032,458,458,44000
25396,17.5462,16396999,3667800,3481600,458,458,82900
25397,18.4009,18591500,2411900,3507200,458,458,44200
25398,20.4982,17455600,1870300,3495936,458,458,628000
25399,18.7947,15894100,2139400,3520512,458,458,41100
25400,18.2689,16750200,2553000,3506176,458,458,71900
25401,20.4263,19134400,2264100,3488768,458,458,42100
25402,18.0207,17348900,1872100,3484672,458,458,626700
25403,20.2134,16843800,2152300,3511296,458,458,46200
25404,18.8482,18693500,3219700,3512320,458,458,63700
25405,19.9119,16093800,2670700,3672064,458,458,73200
25406,18.74561,18802300,2178500,3478528,458,458,637400
25407,19.66489,16828100,2173600,3495936,458,458,132600
25408,21.497,18426500,2802800,3504128,458,458,56100
25409,18.4264,16971000,2963900,3508224,458,458,45000
25410,19.7121,18161100,3250000,3491840,458,458,781800
25411,20.9359,19420200,2050199,3506176,458,458,51100
25412,20.8426,16628900,2296600,3509248,458,458,56900
25413,18.1724,17303700,2260300,3473408,458,458,41600
25414,18.7459,18912200,2320800,3506176,458,458,649100
25415,19.9057,19214200,2034700,3524608,458,458,40500
25416,19.2452,16582899,3024700,3495936,458,458,95200
25417,19.7458,16340599,2463600,3486720,458,458,133900
25418,18.7248,18426900,2203700,3474432,458,458,625600
25419,20.8503,17743300,2232100,3484672,458,458,62500
25420,20.7248,17816600,2107200,3504128,458,458,41200
25421,18.49529,16970300,2154900,3505152,458,458,44100
25422,19.9674,19052600,2439600,3501056,458,458,657700
25423,18.2562,18907100,2339000,3503104,458,458,49700
25424,20.6494,16838500,2191000,3490816,458,458,41700
25425,17.8433,18385900,1935900,3518464,458,458,43700
25426,20.01679,16831000,2102700,3481600,458,458,630500
25427,19.311,19256000,2817900,3479552,458,458,47700
25428,17.8954,15992200,2413300,3489792,458,458,41600
25429,18.81689,18578000,2164900,3480576,458,458,43300
25430,17.2815,17687800,1885300,3524608,458,458,743500
25431,21.0388,16482500,2614000,3503104,458,458,72000
25432,18.1652,17165000,2059400,3482624,458,458,47600
25433,23.7673,15894600,2170100,3436544,458,458,70100
25434,18.4041,19281200,2155700,3520512,458,458,706800
