frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
9459,50.2291,54157800,5644000,3248128,454,454,1089800
9460,26.3079,49097200,4750900,3226624,454,454,71600
9461,19.9859,46887600,3942300,3221504,454,454,85000
9462,19.5608,46228400,2295400,3222528,454,454,39100
9463,18.9749,24343400,2265300,3245056,454,454,698000
9464,22.3711,18312500,2899600,3226624,454,454,59900
9465,18.0338,17928100,2165500,3219456,454,454,40200
9466,17.9895,17448300,2564300,3220480,454,454,47900
9467,21.7127,20690500,2101800,3230720,454,454,711500
9468,20.3811,15892600,2233800,3205120,454,454,38500
9469,20.1767,16433900,2324800,3251200,454,454,58500
9470,23.929,20105700,2182800,3219456,454,454,46000
9471,17.2523,18305800,2577500,3224576,454,454,845600
9472,18.7441,18524500,2079800,3225600,454,454,45300
9473,16.7546,22087100,1897700,3232768,454,454,52000
9474,18.1545,15571400,2090900,3220480,454,454,59500
9475,17.2561,17246000,1746900,3194880,454,454,730300
9476,18.66471,15384200,2131900,3215360,454,454,36300
9477,17.101,16706399,1998800,3223552,454,454,39000
9478,18.2984,15520200,2099300,3232768,454,454,41800
9479,16.5418,17162600,1931100,3253248,454,454,893000
9480,17.3941,15705500,2041500,3217408,454,454,48300
9481,16.4882,16947400,2095100,3227648,454,454,45800
9482,18.5946,14952300,2000700,3234816,454,454,42300
9483,16.4523,15886000,1973000,3227648,454,454,952700
9484,19.0259,15045300,2041000,3229696,454,454,38100
9485,17.4062,16861000,1967800,3235840,454,454,40900
9486,18.5528,15010500,2100900,3224576,454,454,40600
9487,19.8273,17446000,1889500,3232768,454,454,737600
9488,20.0313,16019900,2395500,3256320,454,454,39500
9489,20.1548,17009800,2483500,3237888,454,454,39500
9490,20.9153,18429300,2145700,3205120,454,454,60500
9491,27.0588,18440600,2602700,3184640,454,454,803100
9492,20.3885,18728500,2727500,3208192,454,454,57300
9493,21.9278,19315300,2798400,3241984,454,454,39300
9494,20.0458,25264200,2576500,3210240,454,454,42600
9495,20.995,18611000,2460100,3222528,454,454,719900
9496,20.5242,20094500,2733800,3226624,454,454,43000
9497,18.062,18422300,2737000,3222528,454,454,39500
9498,17.7579,19052600,2154000,3238912,454,454,53100
9499,18.8156,18654200,2048900,3236864,454,454,760600
9500,19.4264,16620800,1919400,3223552,454,454,43000
9501,17.2244,16327900,2138800,3238912,454,454,37800
9502,18.9551,17230200,2372700,3235840,454,454,42000
9503,17.4946,17952500,1908000,3198976,454,454,707200
9504,19.3286,15338800,2141500,3262464,454,454,54800
9505,18.1389,17652700,1894900,3248128,454,454,42300
9506,16.4271,16017499,2238600,3204096,454,454,45900
9507,16.4005,17917200,2471700,3229696,454,454,713000
9508,18.716,16471400,1870400,3207168,454,454,43100
9509,16.4377,14833600,1816200,3231744,454,454,45600
9510,18.4351,14915100,2249000,3207168,454,454,46300
9511,18.2937,17292000,1824000,3218432,454,454,720800
9512,17.9691,14642300,2382300,3248128,454,454,71700
9513,17.1326,14642300,2382300,3248128,454,454,71700
9514,23.835,16945600,2126400,3233792,0,0,36800
9515,20.911,16606700,1986200,0,454,454,701400
9516,17.5267,15419200,1905500,3229696,454,454,53600
9517,18.951,19213000,2237300,3234816,454,454,58100
9518,18.6116,19378000,1811400,764928,454,454,47300
9519,18.42421,15975600,2195700,3261440,454,454,969600
9520,18.33209,17492800,2186400,3284992,454,454,47900
9521,18.08931,16949400,2443400,3250176,454,454,43200
9522,16.55979,16674100,1897500,3246080,454,454,43600
9523,18.1825,16889800,2130400,3184640,454,454,742300
9524,19.4736,16474200,1830900,3227648,454,454,41300
9525,16.8487,14981000,2243200,3240960,454,454,61400
9526,16.5955,16673800,2244500,3234816,454,454,46700
9527,19.2618,17619300,1993300,3264512,454,454,737700
9528,17.0132,15376900,2095600,3220480,454,454,44500
9529,16.7888,15106100,2016600,3236864,454,454,44900
9530,16.62621,17908400,2214300,3208192,454,454,43800
9531,18.34249,15418200,1911500,3243008,454,454,775600
9532,18.7557,14810000,2151100,3230720,454,454,47200
9533,18.32649,15149400,2164600,3264512,454,454,42300
9534,19.6443,16874600,2368700,3224576,454,454,52100
9535,17.4009,17194600,2348900,3218432,454,454,699800
9536,20.588,16765600,2141000,3237888,454,454,40200
9537,17.5655,18048900,2077700,3231744,454,454,50500
9538,18.8571,15780900,2164100,3224576,454,454,40400
9539,19.1825,19050700,2120700,3210240,454,454,1011000
9540,22.6952,16099000,2120700,3204096,454,454,40200
9541,21.2205,17403400,2119700,3225600,454,454,59400
9542,18.5974,17711600,2281100,3206144,454,454,40800
9543,19.3548,21057200,2535600,3230720,454,454,714900
9544,22.924,19794500,1962900,3232768,454,454,52200
9545,19.28251,17138000,2226200,3220480,454,454,37300
9546,17.7974,17845800,2276900,3266560,454,454,41200
9547,16.4854,21409600,2156800,3219456,454,454,745100
9548,17.5115,17776400,2010900,3218432,454,454,37600
9549,16.5386,16381799,2140600,3248128,454,454,41400
9550,18.9747,15016100,1973600,3205120,454,454,46300
9551,17.3741,15968600,2107000,3226624,454,454,1005100
9552,19.4527,15118300,2452700,3233792,454,454,44600
9553,18.2706,17604800,2281600,3253248,454,454,41200
9554,18.2235,15776800,2517000,3217408,454,454,43500
9555,17.9248,17904100,2092600,3237888,454,454,712900
9556,19.7028,16788600,2180800,3192832,454,454,65400
9557,17.85641,16722999,2499900,3221504,454,454,38800
9558,18.4111,16472200,2299100,3229696,454,454,62300
9559,19.9795,18275400,2348000,3222528,454,454,715600
9560,17.2452,16226400,2216900,3223552,454,454,46800
9561,18.5171,16935900,2330500,3203072,454,454,43700
9562,16.6805,18252500,1808900,3231744,454,454,44700
9563,18.1541,15805800,2178400,3222528,454,454,728400
9564,18.0251,16881100,1818900,3226624,454,454,42900
9565,17.9663,15206500,2210400,3235840,454,454,43800
9566,16.796,16733699,1857300,3226624,454,454,40100
9567,19.455,16468200,2012900,3222528,454,454,1136000
9568,18.0939,16494200,2057900,3235840,454,454,53900
9569,17.0565,15191000,2119800,3233792,454,454,64800
9570,17.11091,18082900,2180600,3196928,454,454,47100
9571,18.3037,16382300,1970500,3201024,454,454,684800
9572,19.7767,15253500,1950000,3233792,454,454,43200
9573,16.4189,15368700,2110600,3240960,454,454,44400
9574,18.2249,16863300,2317500,3225600,454,454,42900
9575,16.4518,18398100,2081999,3206144,454,454,722100
9576,17.2809,14858100,2053100,3213312,454,454,45500
9577,16.4361,16621099,1949800,3216384,454,454,69500
9578,17.1146,15002300,2030600,3233792,454,454,40200
9579,17.4156,15805200,1974200,3227648,454,454,686500
9580,20.3201,14782200,2015600,3249152,454,454,44000
9581,16.2326,15579200,1807300,3245056,454,454,68000
9582,19.4317,15864600,2196600,3225600,454,454,44800
9583,18.1309,18937300,1832300,3237888,454,454,727500
