frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
26215,19.5323,17985400,2276900,3589120,458,458,60900
26216,18.5206,21731600,2045799,3670016,458,458,42200
26217,21.1785,16417100,2240900,3598336,458,458,646200
26218,19.302,17714200,2901400,3577856,458,458,46200
26219,17.7681,16313500,2916400,3590144,458,458,70400
26220,20.6898,19661700,2437400,3596288,458,458,44300
26221,21.8239,17864900,1816100,3574784,458,458,651200
26222,19.7008,16344400,2198500,3602432,458,458,75300
26223,19.0249,18863500,2446100,3589120,458,458,42700
26224,20.2039,19803700,1837400,3577856,458,458,46400
26225,21.6476,18353500,2725100,3606528,458,458,1075300
26226,22.6127,17379300,3224000,3599360,458,458,47700
26227,23.3284,18190100,2722500,3596288,458,458,45500
26228,21.169,19994200,2215000,3578880,458,458,658000
26229,21.2048,20884700,2335400,3580928,458,458,48800
26230,21.6909,21741400,2300300,3564544,458,458,46100
26231,21.299,19563000,2626900,3593216,458,458,75900
26232,21.1915,19573500,3203900,3577856,458,458,714800
26233,23.781,20043400,2982000,3573760,458,458,46800
26234,21.9856,18785100,2443300,3574784,458,458,51400
26235,21.4992,18552700,2716100,3578880,458,458,692400
26236,22.901,20589900,2212600,3595264,458,458,66000
26237,21.6984,20331000,2798800,3591168,458,458,54500
26238,20.45831,19827800,2515200,3599360,458,458,46100
26239,24.68,20776200,2399600,3617792,458,458,667300
26240,21.8085,19981700,2243400,3581952,458,458,50000
26241,19.7122,18747000,2292800,3605504,458,458,44000
26242,23.0784,23040300,2647700,3622912,458,458,57700
26243,20.99841,20113900,2486600,3576832,458,458,669100
26244,25.4674,18013600,3154100,3591168,458,458,45100
26245,23.4056,21452600,3300600,3585024,458,458,50200
26246,22.3987,18784500,2766200,3562496,458,458,678600
26247,24.1561,23798400,2746000,3564544,458,458,81300
26248,25.4517,21448500,2087600,3579904,458,458,46700
26249,21.85869,20438800,3128000,3605504,458,458,790000
26250,24.35291,22456800,2938800,3622912,458,458,52200
