frame,deltaMs,CPU Main Thread Frame Time,CPU Render Thread Frame Time,GPU Frame Time,Draw Calls Count,Batches Count,FogVision.UpdateMaterial
323,17.9167,15889100,2191200,5314560,456,456,47900
324,17.2897,16844400,2505900,5328896,456,456,664800
325,18.8051,17263500,2401500,5844992,456,456,47800
326,15.5221,16460600,2304600,5305344,456,456,47600
327,16.0056,15506500,2187300,5604352,456,456,49500
328,15.6279,17053000,2156800,5323776,456,456,58600
329,16.80821,14083400,2098800,5311488,456,456,738800
330,17.9461,14083400,2098800,5311488,456,456,738800
331,25.6554,14172900,2313800,5309440,0,0,53300
332,18.2735,15358000,2230000,0,456,456,61000
333,20.29519,16205900,1949600,5316608,456,456,801600
334,20.7069,20547600,2200000,5795840,456,456,52900
335,17.1529,16699400,2423000,408576,456,456,57300
336,17.5089,17552400,399800,5326848,456,456,47500
337,16.4046,17811500,381800,192512,456,456,697600
338,18.5126,13828000,2067600,192512,456,456,53200
339,17.9969,15613800,2131100,5329920,456,456,56500
340,17.5365,14852300,2565200,5340160,456,456,49000
341,17.5677,16762799,2348600,5319680,456,456,721900
342,19.0362,16123200,2285500,4000768,456,456,48700
343,16.9745,15893100,2132700,3558400,456,456,54400
344,17.21,16125800,2192700,3683328,456,456,58800
345,15.2674,16721800,359200,3760128,456,456,726000
346,18.2105,14233200,408800,166912,456,456,64800
347,17.728,13766700,2010100,161792,456,456,73400
348,17.5549,13549400,2143500,3358720,456,456,47900
349,15.7402,16778900,2257400,3760128,456,456,700600
350,18.1766,16011900,2106300,3654656,456,456,48700
351,16.55949,15910900,2011400,3358720,456,456,52700
352,18.0008,14322300,2215500,3582976,456,456,53900
353,17.3657,16661800,2063300,3724288,456,456,694300
354,15.9389,14793700,1850500,3836928,456,456,54800
355,15.2211,16566900,2147700,4051967,456,456,65300
356,18.3116,15814300,2176700,3597312,456,456,66100
357,16.595,14413900,2039100,3761152,456,456,52400
358,17.6077,13557700,2255500,3816448,456,456,695500
359,17.2172,16607800,2221300,3337216,456,456,54500
360,17.4623,14851900,2425400,3611648,456,456,59900
361,19.0088,15750800,2086700,3850240,456,456,56900
362,15.3464,15760900,2254800,3781632,456,456,697800
363,15.8078,15860000,2371800,3502080,456,456,53800
364,16.7012,17552800,2014200,3856384,456,456,64100
365,17.8283,13619000,2318400,3789824,456,456,52200
366,16.9905,14310600,2235700,3904512,456,456,685300
367,16.1517,14996000,2286800,3751936,456,456,56100
368,17.5625,16006400,2070900,3781632,456,456,55600
369,17.6095,15379500,2080700,3769344,456,456,54800
370,15.4049,14553000,2248100,3809280,456,456,910700
371,16.4326,15772200,2223000,3820544,456,456,48500
372,16.8399,15772200,2223000,3820544,456,456,48500
373,24.4462,13788200,1901400,3403776,0,0,55700
374,19.4974,14435100,2094100,0,456,456,697800
375,18.7407,15370500,2277600,3579904,456,456,51200
376,16.161,19373800,2392700,3871744,456,456,71800
377,15.9564,17809600,2465700,359424,456,456,69000
378,17.8403,17260900,2060500,3525632,456,456,705900
379,18.3149,14699000,2312300,3814400,456,456,50200
380,18.9187,14216600,2349400,3356672,456,456,64600
381,18.12,15988800,2150800,3437568,456,456,54200
382,17.5467,16807700,2220100,3764224,456,456,676600
383,17.60069,17481200,2222100,3339264,456,456,55900
384,17.79481,16671100,2101000,3345408,456,456,55900
385,17.5805,15727000,2327400,3343360,456,456,66600
386,18.0042,16097000,2221000,3714048,456,456,722200
387,16.0387,16182099,2182400,3907584,456,456,55500
388,17.5887,16035000,2314000,3933184,456,456,52800
389,18.1099,16311599,1929000,3485696,456,456,184200
390,19.2067,14404200,2107300,3628032,456,456,734800
391,17.5154,15984500,2211700,3981312,456,456,50000
392,18.1377,16597400,2289000,3680256,456,456,60200
393,17.9971,17729700,2043699,3845120,456,456,52900
394,17.4342,15899400,2185700,3346432,456,456,708200
395,15.7471,16679800,2100700,3690496,456,456,54000
396,17.5911,16495300,2476600,3747840,456,456,48900
397,18.3507,15839800,1953000,3886080,456,456,53900
398,17.4484,14204300,2244100,3522560,456,456,676300
399,18.3173,15980800,2274300,3538944,456,456,94400
400,18.242,16852100,2297500,3816448,456,456,56000
401,17.51441,15895800,2417300,3672064,456,456,54200
402,17.4627,16312800,2073900,3620864,456,456,690200
403,18.4286,16555100,2132600,3572736,456,456,57400
404,18.18979,15977400,2100100,3487744,456,456,55900
405,17.7946,15924000,2113200,3345408,456,456,49800
406,18.80291,16964300,2600900,3809280,456,456,844200
407,19.106,16161700,2225000,3517440,456,456,50500
408,17.4209,15799400,2678600,3572736,456,456,72000
409,18.0713,17352500,2306600,3994624,456,456,49500
410,17.23829,17620000,2302300,3557376,456,456,687200
411,18.2105,15946400,2111500,3639296,456,456,70600
412,17.8838,16328299,2163000,3951616,456,456,54600
413,16.4028,15753500,2090700,4072447,456,456,60700
414,17.4756,16539600,2242600,3352576,456,456,710500
415,18.3342,16334200,2048000,3347456,456,456,52100
416,18.4403,14836500,2264100,3580928,456,456,53800
417,17.9918,15713100,2108400,3715072,456,456,106200
418,15.4115,16831700,2201400,3866624,456,456,1108300
419,17.2915,17021300,2356100,4071424,456,456,54100
420,18.0956,16350800,2119100,3579904,456,456,55200
421,17.65699,13771500,1922600,3794944,456,456,69100
422,17.9017,15847300,2266100,3825664,456,456,719000
423,16.2639,16420200,2110100,3787776,456,456,70300
424,18.2086,14661400,2099300,3353600,456,456,48600
425,15.9612,15865500,2079000,3841024,456,456,52600
426,16.6569,14627000,2099200,3800064,456,456,681600
427,16.0199,16643899,2029500,3346432,456,456,54000
428,18.3344,14497300,2233800,3340288,456,456,65200
429,15.2984,15031100,2071800,3837952,456,456,55200
430,16.8458,14458300,2457300,3990528,456,456,101400
431,17.1753,16644900,2060500,3610624,456,456,935300
432,17.49031,13721000,2145500,3704832,456,456,48500
433,18.4799,15312900,2262800,3348480,456,456,60500
434,16.9229,15477900,2113100,3705856,456,456,57400
435,17.9039,15871500,2210700,3562496,456,456,716500
436,18.0638,17049700,2083899,3348480,456,456,55900
437,17.6071,15418300,2286000,3458048,456,456,63100
438,18.12759,16162900,2555200,3695616,456,456,51900
439,17.5229,16558100,2175700,3838976,456,456,897500
440,18.911,16030100,2206600,3620864,456,456,53700
441,17.2724,16448799,2181000,3346432,456,456,49600
442,17.4976,16448799,2181000,3346432,456,456,49600
443,26.6007,17181700,2173000,5909504,0,0,695000
444,20.5474,15548700,2213400,0,456,456,62000
445,16.6997,16032100,2208400,6140928,456,456,48000
446,17.5032,21993100,2603000,6000640,456,456,48400
447,16.9667,18970300,2282500,477184,456,456,686300
448,19.3709,14835600,2388100,1463296,456,456,48300
449,19.1245,15594800,2052000,1553408,456,456,55100
450,17.2319,15511100,2159500,1633280,456,456,47100
451,15.737,17558400,2335500,1513472,456,456,659700
452,18.1196,17535400,2578300,1421312,456,456,48900
453,15.9044,15752300,2008700,1439744,456,456,61500
454,18.4381,14134300,2301700,1511424,456,456,47200
455,18.8833,16669600,2126600,1537024,456,456,659700
456,18.5007,14310100,2235000,1540096,456,456,50100
457,17.776,16965400,2315500,1411072,456,456,48300
458,15.2096,17433600,2301600,1558528,456,456,48700
459,16.0575,17079700,1978000,1506304,456,456,679800
460,19.5808,16321700,1996100,1479680,456,456,49200
461,18.4034,13736200,1962600,1444864,456,456,59000
462,18.4182,14547200,2386100,1483776,456,456,47900
463,18.1271,17884100,2471300,1488896,456,456,648300
464,21.7577,16923700,2440800,1482752,456,456,52700
465,19.3212,16889200,2487000,1464320,456,456,52700
466,20.2369,16420300,2545800,1519616,456,456,49000
467,18.2883,20277100,2451900,1516544,456,456,687700
468,17.8982,17594500,2681400,1569792,456,456,55000
469,20.215,18325000,2247700,1690624,456,456,64700
470,19.3012,16765000,2181700,1682432,456,456,47600
471,18.3948,16131599,2403200,1761280,456,456,663800
472,17.7765,18605200,2535400,1687552,456,456,57100
473,20.0337,17751300,2196900,1415168,456,456,70600
474,18.5694,16957300,2196300,1461248,456,456,71200
475,17.9022,16100300,2437800,1453056,456,456,686300
476,18.5321,18290400,2453700,1454080,456,456,46800
477,15.2365,16872300,2044500,1414144,456,456,53900
478,17.2213,16279499,2217300,1531904,456,456,48600
479,17.5615,16974300,2164900,1451008,456,456,660800
480,19.54959,13773400,2128300,1536000,456,456,50500
481,17.0882,15650800,2150500,1540096,456,456,49600
482,15.2025,16024400,2121400,1478656,456,456,46600
483,16.116,17988000,2130500,1542144,456,456,676800
484,18.7731,15572900,1984300,1424384,456,456,50000
485,15.49,13725900,2059600,1613824,456,456,49000
486,17.74041,14480300,2205500,1426432,456,456,49100
